Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary,Min/max clusters (1000x),Bloom filter (1000x),Dictionary (1000x)
Time,s,32,0.45135,0.45789,0.42405,0.46211,0.42932,0.40903,0.4662
Time,s,33,0.46402,0.46013,0.86435,0.49112,0.43166,0.42793,0.48443
Time,s,34,0.46008,0.46524,0.42803,0.50885,0.43568,0.40306,0.46726
Time,s,35,0.48349,0.46194,0.44779,0.48165,0.44528,0.40818,0.458
Time,s,36,0.45344,0.47544,0.42891,0.47925,0.43412,0.40358,0.46494
Time,s,37,0.45947,0.48463,0.41599,0.66101,0.43669,0.4086,0.65153
Time,s,38,0.46135,0.58399,0.41044,0.45004,0.43473,0.42372,0.45517
Time,s,39,0.48309,0.45023,0.44475,0.4516,0.43641,0.40331,0.56158
Time,s,40,0.46548,0.4604,0.42251,0.46663,0.43157,0.40283,0.4582
Time,s,41,0.4553,0.47615,0.42331,0.45191,0.43934,0.41062,0.56716
Time,s,42,0.45181,0.45638,0.40223,0.45609,0.59728,0.41485,0.45693
Time,s,43,0.46516,0.45603,0.40508,0.45778,0.55899,0.40556,0.46271
Time,s,44,0.44405,0.46685,0.42159,0.46194,0.43006,0.3951,0.46126
Time,s,45,0.45913,0.4639,0.45197,0.45832,0.45897,0.40074,0.45473
Time,s,46,0.45569,0.48767,0.40587,0.45613,0.44555,0.40872,0.45879
Time,s,47,0.46924,0.45914,0.39949,0.4601,0.46697,0.41542,0.47122
Time,s,48,0.48024,0.44744,0.39847,0.45431,0.45173,0.40434,0.4644
Time,s,49,0.45506,0.45171,0.42358,0.45767,0.43399,0.39881,0.45442
Time,s,50,0.48867,0.45835,0.4362,0.45959,0.43805,0.40305,0.5259
Time,s,51,0.45355,0.46001,0.40289,0.45524,0.49518,0.43174,0.46129
Time,s,52,0.45731,0.45018,0.39862,0.55212,0.44426,0.40188,0.46513
Time,s,53,0.45658,0.45782,0.42997,0.47212,0.43444,0.40723,0.46669
Time,s,54,0.46115,0.4802,0.42719,0.47077,0.43986,0.42859,0.45455
Time,s,55,0.45215,0.49096,0.40379,0.45539,0.4573,0.40025,0.45972
Time,s,56,0.47843,0.45724,0.42416,0.46054,0.45949,0.41122,0.4637
Time,s,57,0.45646,0.44894,0.44157,0.45388,0.43494,0.40965,0.47165
Time,s,58,0.45297,0.46125,0.40668,0.4727,0.43669,0.40454,0.47144
Time,s,59,0.4571,0.45214,0.40549,0.48645,0.44555,0.40932,0.45818
Time,s,60,0.44984,0.45259,0.4161,0.45079,0.48533,0.39756,0.45924
Time,s,61,0.46042,0.4527,0.39693,0.46163,0.43501,0.40851,0.45
Time,s,62,0.45271,0.46024,0.39983,0.45708,0.4431,0.40205,0.47794
Time,s,63,0.49518,0.4611,0.40283,0.45725,0.43379,0.40364,0.47226
Time,s,64,0.46728,0.44485,0.4013,0.45371,0.43479,0.39811,0.46121
Time,s,65,0.44981,0.55015,0.44117,0.46238,0.44502,0.3999,0.45691
Time,s,66,0.45105,0.44933,0.41077,0.45017,0.43896,0.40198,0.45306
Time,s,67,0.46352,0.45857,0.40611,0.46486,0.43524,0.42376,0.4616
Time,s,68,0.52962,0.46772,0.39836,0.45964,0.43208,0.40343,0.45231
Time,s,69,0.45685,0.45515,0.47309,0.46204,0.43888,0.405,0.45682
Time,s,70,0.45295,0.44845,0.53562,0.45389,0.46186,0.39934,0.46071
Time,s,71,0.44928,0.44763,0.43624,0.45577,0.6064,0.39915,0.46182
Time,s,72,0.47223,0.4602,0.48354,0.45625,0.44386,0.40154,0.46446
Time,s,73,0.45003,0.46748,0.40276,0.45197,0.44905,0.40627,0.45589
Time,s,74,0.45803,0.4522,0.44345,0.46204,0.4412,0.41023,0.46187
Time,s,75,0.4556,0.45783,0.42656,0.46021,0.43875,0.40726,0.46204
Time,s,76,0.45272,0.45662,0.80331,0.46172,0.47113,0.40289,0.45838
Time,s,77,0.46141,0.45719,0.45172,0.45526,0.45043,0.43109,0.45704
Time,s,78,0.45303,0.45209,0.40679,0.45906,0.43659,0.4014,0.46508
Time,s,79,0.46299,0.50911,0.43037,0.45369,0.44307,0.40948,0.4617
Time,s,80,0.45082,0.49924,0.40159,0.47966,0.4633,0.41101,0.45325
Time,s,81,0.45204,0.48306,0.43325,0.46148,0.4844,0.43788,0.46536
Time,s,82,0.45094,0.45465,0.43326,0.456,0.44948,0.403,0.46137
Time,s,83,0.4526,0.46275,0.45869,0.45658,0.59115,0.40558,0.52315
Time,s,84,0.47538,0.46139,0.45962,0.45596,0.49416,0.40316,0.47842
Time,s,85,0.45248,0.45852,0.42905,0.45801,0.441,0.41659,0.45707
Time,s,86,0.46213,0.46752,0.42297,0.45482,0.45177,0.40596,0.45692
Time,s,87,0.45282,0.44672,0.44307,0.45321,0.43325,0.40938,0.45716
Time,s,88,0.46337,0.4536,0.40312,0.45968,0.42985,0.43532,0.46949
Time,s,89,0.44924,0.44629,0.41181,0.44991,0.44056,0.40424,0.55287
Time,s,90,0.45302,0.45134,0.42604,0.46146,0.43922,0.40345,0.46101
Time,s,91,0.45189,0.45134,0.42835,0.45659,0.43838,0.39787,0.45282
Time,s,92,0.45066,0.45031,0.42573,0.45622,0.43909,0.46869,0.46003
Time,s,93,0.45469,0.46009,0.44299,0.45103,0.4336,0.40257,0.45081
Time,s,94,0.51917,0.44382,0.42043,0.45737,0.44173,0.39781,0.45758
Time,s,95,0.46562,0.50057,0.43358,0.45994,0.44059,0.41057,0.45524
Time,s,96,0.47462,0.45188,0.44178,0.4487,0.42646,0.42946,0.45215
Time,s,97,0.46541,0.45962,0.40308,0.45266,0.4453,0.41062,0.45995
Time,s,98,0.47022,0.459,0.40051,0.4551,0.43698,0.40605,0.45864
Time,s,99,0.45348,0.45765,0.40151,0.47067,0.43304,0.41626,0.45849
Time,s,100,0.45069,0.4584,0.42359,0.45949,0.44155,0.41603,0.45753
Time,s,101,0.45648,0.45711,0.42207,0.46002,0.46823,0.39913,0.45921
Time,s,102,0.46428,0.48854,0.44122,0.46905,0.44173,0.40394,0.46241
Time,s,103,0.44991,0.45293,0.40405,0.4618,0.43476,0.40479,0.45742
Time,s,104,0.45607,0.45744,0.45184,0.45769,0.44406,0.45182,0.46439
Time,s,105,0.44617,0.44908,0.43484,0.4563,0.44149,0.40432,0.45792
Time,s,106,0.45431,0.46091,0.77905,0.46435,0.43689,0.40432,0.46473
Time,s,107,0.45092,0.45358,0.43617,0.4614,0.43887,0.39949,0.45128
Time,s,108,0.45511,0.44784,0.42212,0.45602,0.431,0.41605,0.45592
Time,s,109,0.45282,0.45249,0.40813,0.45511,0.44369,0.40281,0.4593
Time,s,110,0.44976,0.44758,0.40126,0.45434,0.42985,0.40405,0.45448
Time,s,111,0.45195,0.45183,0.40447,0.45406,0.42864,0.40136,0.45952
Time,s,112,0.45003,0.4581,0.40426,0.45388,0.43911,0.40944,0.46167
Time,s,113,0.45585,0.46365,0.40756,0.46815,0.43255,0.39958,0.46504
Time,s,114,0.45004,0.44793,0.42117,0.45302,0.43631,0.39929,0.45353
Time,s,115,0.46384,0.45227,0.40649,0.45685,0.44471,0.41022,0.46115
Time,s,116,0.44789,0.44521,0.41427,0.45191,0.44189,0.40028,0.45644
Time,s,117,0.45459,0.4573,0.41214,0.45602,0.4328,0.40276,0.46385
Time,s,118,0.45598,0.45809,0.41613,0.45152,0.4362,0.4086,0.45478
Time,s,119,0.44955,0.45427,0.47359,0.45327,0.43843,0.40189,0.46365
Time,s,120,0.52278,0.45482,0.408,0.46914,0.45007,0.40953,0.46811
Time,s,121,0.44682,0.44706,0.46451,0.45001,0.44162,0.40636,0.45557
Time,s,122,0.48537,0.45273,0.44215,0.48895,0.4373,0.4031,0.45718
Time,s,123,0.44636,0.45014,0.42909,0.45691,0.44577,0.41145,0.45362
Time,s,124,0.45038,0.45824,0.42964,0.45328,0.43551,0.40891,0.46327
Time,s,125,0.4524,0.44897,0.42803,0.44852,0.43198,0.60705,0.45363
Time,s,126,0.4666,0.45081,0.42279,0.45715,0.4429,0.43713,0.46945
Time,s,127,0.45463,0.45873,0.40729,0.45918,0.43993,0.44228,0.46286
Time,s,128,0.45247,0.45319,0.42987,0.45495,0.4382,0.43213,0.45899
Time,s,129,0.45514,0.46071,0.41158,0.45356,0.43443,0.4301,0.5038
Time,s,130,0.45481,0.44733,0.40082,0.45132,0.43428,0.41191,0.49473
Time,s,131,0.45104,0.46699,0.44383,0.45229,0.44006,0.40245,0.48729
Time,s,132,0.45173,0.45298,0.43458,0.45678,0.43425,0.40447,0.46057
Time,s,133,0.46449,0.45874,0.43683,0.45424,0.44048,0.40213,0.51889
Time,s,134,0.45715,0.49622,0.4072,0.4582,0.44144,0.40526,0.46341
Time,s,135,0.45122,0.45611,0.43883,0.45443,0.43854,0.40673,0.48484
Time,s,136,0.46025,0.45683,0.41869,0.45201,0.42908,0.40568,0.47169
Time,s,137,0.44793,0.44834,0.39558,0.45737,0.49021,0.40279,0.45264
Time,s,138,0.45741,0.46729,0.4542,0.46217,0.57449,0.44516,0.47679
Time,s,139,0.44702,0.45328,0.4164,0.45122,0.4317,0.41244,0.45572
Time,s,140,0.45808,0.4489,0.3993,0.45084,0.43298,0.39925,0.46132
Time,s,141,0.45556,0.46258,0.39784,0.45617,0.47683,0.41094,0.45226
Time,s,142,0.45182,0.45923,0.39857,0.45021,0.44058,0.40362,0.45748
Time,s,143,0.46441,0.45742,0.43452,0.45334,0.447,0.40493,0.47051
Time,s,144,0.45057,0.44904,0.42764,0.45727,0.43177,0.40512,0.45352
Time,s,145,0.45524,0.46155,0.79297,0.45421,0.43893,0.40268,0.46357
Time,s,146,0.44928,0.45025,0.4168,0.45463,0.4254,0.4026,0.51801
Time,s,147,0.46329,0.81326,0.4098,0.45902,0.44329,0.40279,0.46566
Time,s,148,0.4553,0.45083,0.48848,0.45414,0.44606,0.405,0.458
Time,s,149,0.44876,0.45592,0.42332,0.45751,0.43836,0.40402,0.47426
Time,s,150,0.45939,0.45293,0.40398,0.45543,0.43452,0.41122,0.45709
Time,s,151,0.46988,0.45782,0.42201,0.46292,0.44783,0.40192,0.45775
Time,s,152,0.44896,0.44846,0.44142,0.45403,0.42423,0.43106,0.45692
Time,s,153,0.44751,0.45728,0.40549,0.45025,0.43771,0.40116,0.49151
Time,s,154,0.45802,0.45926,0.42498,0.45764,0.44905,0.42379,0.46665
Time,s,155,0.45127,0.44916,0.40205,0.45359,0.55844,0.3966,0.45299
Time,s,156,0.47331,0.4605,0.40185,0.45253,0.43866,0.4094,0.46133
Time,s,157,0.46394,0.44787,0.40149,0.50785,0.4253,0.39828,0.45369
Time,s,158,0.44755,0.452,0.41853,0.45884,0.43747,0.41047,0.45722
Time,s,159,0.45706,0.45504,0.40223,0.454,0.43903,0.40521,0.55676
Time,s,160,0.46679,0.46017,0.40803,0.45568,0.43166,0.40407,0.48422
Time,s,161,0.45376,0.47641,0.44121,0.46035,0.43621,0.41373,0.46095
Time,s,162,0.45345,0.44318,0.42806,0.44935,0.43772,0.39688,0.45647
Time,s,163,0.44986,0.45053,0.40336,0.45777,0.43325,0.40049,0.46674
Time,s,164,0.52152,0.46238,0.40411,0.46062,0.43558,0.40506,0.4551
Time,s,165,0.44725,0.46247,0.43954,0.45854,0.43121,0.4052,0.46056
Time,s,166,0.45369,0.44447,0.42034,0.45237,0.44905,0.40121,0.45324
Time,s,167,0.45473,0.45172,0.41023,0.45671,0.44296,0.41747,0.48308
Time,s,168,0.45309,0.46451,0.43963,0.4573,0.43765,0.41555,0.45544
Time,s,169,0.4589,0.44908,0.39939,0.45131,0.43509,0.42705,0.46071
Time,s,170,0.44882,0.45608,0.40778,0.45112,0.43251,0.41323,0.56355
Time,s,171,0.46043,0.45292,0.4446,0.46122,0.44608,0.48182,0.46159
Time,s,172,0.44957,0.4698,0.43706,0.46799,0.43488,0.41131,0.46075
Time,s,173,0.45094,0.5154,0.4248,0.55814,0.44444,0.4049,0.456
Time,s,174,0.44846,0.45474,0.44955,0.44976,0.43233,0.40878,0.46037
Time,s,175,0.44954,0.44941,0.41255,0.45451,0.4428,0.39966,0.4565
Time,s,176,0.44975,0.44999,0.41506,0.45277,0.56068,0.58282,0.45906
Time,s,177,0.44811,0.45526,0.44825,0.55329,0.44008,0.41669,0.46456
Time,s,178,0.45912,0.44585,0.41844,0.45202,0.43527,0.42783,0.46681
Time,s,179,0.4506,0.46344,0.40189,0.44996,0.42105,0.40588,0.45926
Time,s,180,0.45479,0.46008,0.44822,0.45372,0.4469,0.40456,0.4598
Time,s,181,0.44834,0.45492,0.39705,0.44608,0.43257,0.40116,0.46107
Time,s,182,0.4559,0.45603,0.41025,0.46976,0.441,0.40757,0.45932
Time,s,183,0.45072,0.45075,0.4072,0.45688,0.44405,0.42315,0.46157
Time,s,184,0.44566,0.46052,0.43507,0.45608,0.4223,0.48045,0.45523
Time,s,185,0.45908,0.45006,0.41019,0.45175,0.44067,0.40331,0.45783
Time,s,186,0.44135,0.45111,0.42511,0.45115,0.42295,0.40616,0.45397
Time,s,187,0.45296,0.45219,0.42975,0.45132,0.43857,0.55683,0.47273
Time,s,188,0.44786,0.45271,0.42244,0.45258,0.43224,0.39864,0.47419
Time,s,189,0.45248,0.47782,0.43364,0.47054,0.42985,0.4146,0.47244
Time,s,190,0.45431,0.44977,0.40785,0.45615,0.43964,0.40502,0.48716
Time,s,191,0.44759,0.44935,0.39931,0.45579,0.44289,0.40811,0.45907
Time,s,192,0.46382,0.45576,0.45335,0.46539,0.45761,0.40439,0.46947
Time,s,193,0.4419,0.4426,0.39683,0.45447,0.42799,0.39302,0.45536
Time,s,194,0.45218,0.44466,0.39905,0.45436,0.438,0.4059,0.47041
Time,s,195,0.46104,0.45561,0.41091,0.45379,0.4367,0.40966,0.46095
Time,s,196,0.45455,0.45434,0.40522,0.46837,0.42835,0.40345,0.45654
Time,s,197,0.44749,0.45486,0.43215,0.55524,0.4407,0.40895,0.46721
Time,s,198,0.44765,0.45857,0.41595,0.49477,0.43892,0.40102,0.45849
Time,s,199,0.46048,0.4561,0.39748,0.47154,0.43275,0.40964,0.4632
Time,s,200,0.44647,0.45121,0.45429,0.45049,0.43444,0.42089,0.46852
Time,s,201,0.44811,0.49981,0.39849,0.44973,0.42593,0.4026,0.46159
Time,s,202,0.459,0.45681,0.42105,0.45654,0.45315,0.40699,0.45969
Time,s,203,0.45744,0.49271,0.42169,0.45336,0.43168,0.40721,0.45961
Time,s,204,0.45155,0.45106,0.76714,0.45037,0.43482,0.40929,0.45926
Time,s,205,0.44699,0.44581,0.43217,0.45883,0.43027,0.39835,0.45716
Time,s,206,0.52305,0.44578,0.43896,0.46027,0.43059,0.41519,0.45872
Time,s,207,0.44719,0.45298,0.39827,0.45381,0.43916,0.40912,0.45864
Time,s,208,0.45944,0.45235,0.41194,0.45349,0.43783,0.39837,0.46712
Time,s,209,0.45667,0.46333,0.43282,0.46243,0.44791,0.4047,0.45845
Time,s,210,0.45545,0.52966,0.39936,0.44955,0.43028,0.40868,0.45835
Time,s,211,0.44607,0.45064,0.42379,0.44559,0.43244,0.39543,0.47356
Time,s,212,0.45194,0.47731,0.42108,0.45826,0.42996,0.40503,0.45523
Time,s,213,0.45877,0.45132,0.41986,0.55928,0.44256,0.42196,0.48618
Time,s,214,0.44826,0.46809,0.4015,0.45779,0.45101,0.40186,0.46603
Time,s,215,0.45955,0.45377,0.4474,0.45132,0.43607,0.43783,0.50337
Time,s,216,0.45528,0.45117,0.42046,0.45103,0.43532,0.40264,0.45265
Time,s,217,0.4469,0.45745,0.41578,0.44892,0.42904,0.41063,0.50453
Time,s,218,0.45276,0.45663,0.44672,0.45504,0.43005,0.4398,0.46687
Time,s,219,0.45197,0.45684,0.40497,0.45087,0.447,0.45477,0.4617
Time,s,220,0.46207,0.46461,0.42353,0.56791,0.44354,0.4182,0.46149
Time,s,221,0.45158,0.47326,0.42992,0.454,0.43413,0.4253,0.45748
Time,s,222,0.45852,0.44883,0.42015,0.464,0.42985,0.4392,0.4642
Time,s,223,0.45192,0.45854,0.54636,0.46725,0.44016,0.40294,0.45625
Time,s,224,0.45216,0.44529,0.42939,0.44911,0.43867,0.40607,0.46732
Time,s,225,0.45489,0.46224,0.41974,0.459,0.43649,0.4075,0.46866
Time,s,226,0.45448,0.45515,0.4103,0.46254,0.44174,0.40434,0.55569
Time,s,227,0.45853,0.45598,0.41653,0.46242,0.44971,0.42625,0.45401
Time,s,228,0.45528,0.44834,0.42104,0.45325,0.43027,0.40739,0.46034
Time,s,229,0.45402,0.44716,0.44723,0.45255,0.44058,0.40068,0.45712
Time,s,230,0.45118,0.46091,0.42377,0.46536,0.43224,0.41255,0.4568
Time,s,231,0.44929,0.44401,0.40115,0.44963,0.44106,0.39804,0.47468
Time,s,232,0.44842,0.45046,0.39542,0.45116,0.43415,0.39993,0.4534
Time,s,233,0.44951,0.45548,0.40162,0.45534,0.43053,0.40705,0.4662
Time,s,234,0.45884,0.45942,0.42725,0.45715,0.43136,0.40233,0.45879
Time,s,235,0.45031,0.45874,0.41849,0.45587,0.44651,0.41293,0.4643
Time,s,236,0.45853,0.45584,0.41124,0.45823,0.43674,0.41118,0.45832
Time,s,237,0.45802,0.46466,0.44441,0.46148,0.4334,0.40169,0.46452
Time,s,238,0.45835,0.45826,0.42988,0.45291,0.43936,0.4805,0.45409
Time,s,239,0.44687,0.44755,0.77393,0.45382,0.44202,0.39642,0.45743
Time,s,240,0.45117,0.45272,0.82021,0.45612,0.43578,0.44353,0.47439
Time,s,241,0.4572,0.45603,0.42425,0.45508,0.43879,0.40999,0.45473
Time,s,242,0.45268,0.47113,0.40529,0.45363,0.4383,0.43032,0.47222
Time,s,243,0.4509,0.46076,0.40586,0.45708,0.44417,0.41419,0.46152
Time,s,244,0.4437,0.4969,0.41794,0.45425,0.42928,0.39576,0.45531
Time,s,245,0.46287,0.45657,0.42649,0.46035,0.44775,0.40992,0.46097
Time,s,246,0.45237,0.45716,0.42569,0.45757,0.44372,0.42219,0.45661
Time,s,247,0.44865,0.44344,0.40378,0.45481,0.43904,0.40182,0.46409
Time,s,248,0.45533,0.46288,0.39487,0.45621,0.43038,0.39708,0.54932
Time,s,249,0.46086,0.46673,0.58884,0.45967,0.43243,0.40078,0.46231
Time,s,250,0.44657,0.45223,0.39767,0.45572,0.43107,0.42157,0.45392
Time,s,251,0.45,0.44747,0.40385,0.45817,0.44681,0.4004,0.4583
Time,s,252,0.4562,0.45926,0.40182,0.55965,0.56263,0.39904,0.46827
Time,s,253,0.44818,0.46182,0.41807,0.45616,0.44141,0.41227,0.45779
Time,s,254,0.45425,0.44788,0.42214,0.46749,0.43939,0.4017,0.45637
Time,s,255,0.45594,0.46113,0.44196,0.46284,0.432,0.40589,0.45862
Time,s,256,0.45347,0.45396,0.44839,0.48541,0.4438,0.41475,0.46571
Time,s,257,0.44842,0.45556,0.44411,0.46036,0.4478,0.41491,0.45649
Time,s,258,0.45308,0.45681,0.40901,0.4534,0.4364,0.40754,0.46521
Time,s,259,0.44942,0.45176,0.40166,0.45556,0.42974,0.40048,0.46056
Time,s,260,0.45205,0.46077,0.41033,0.55535,0.4391,0.40173,0.45932
Time,s,261,0.44905,0.44708,0.43657,0.45763,0.42399,0.40336,0.45445
Time,s,262,0.45601,0.46293,0.43098,0.45355,0.44197,0.4,0.46008
Time,s,263,0.45181,0.44533,0.41974,0.4542,0.43296,0.42572,0.45957
Time,s,264,0.44981,0.46217,0.40044,0.46814,0.4459,0.40307,0.45695
Time,s,265,0.45477,0.44798,0.44359,0.45147,0.42792,0.44875,0.46489
Time,s,266,0.45871,0.45671,0.46406,0.45731,0.43886,0.41147,0.46584
Time,s,267,0.45136,0.46153,0.40721,0.48469,0.43197,0.40221,0.55937
Time,s,268,0.4471,0.45207,0.44161,0.4585,0.44052,0.40705,0.45118
Time,s,269,0.45912,0.46211,0.4387,0.45177,0.43296,0.40908,0.46363
Time,s,270,0.45008,0.44477,0.46425,0.45091,0.43508,0.40001,0.45452
Time,s,271,0.44832,0.45212,0.41965,0.46027,0.44468,0.42354,0.45879
Time,s,272,0.45972,0.44881,0.42069,0.45333,0.43572,0.40238,0.4605
Time,s,273,0.45878,0.46043,0.43478,0.45673,0.43949,0.41831,0.45952
Time,s,274,0.44629,0.44806,0.42798,0.45026,0.44359,0.40405,0.4617
Time,s,275,0.44791,0.46695,0.39653,0.45637,0.43186,0.40237,0.45297
Time,s,276,0.45962,0.46575,0.40741,0.45813,0.54937,0.42585,0.46937
Time,s,277,0.44853,0.45522,0.42107,0.44954,0.43341,0.40109,0.45124
Time,s,278,0.44879,0.45643,0.40625,0.46366,0.44587,0.39672,0.46436
Time,s,279,0.47917,0.45689,0.43614,0.4529,0.43288,0.40801,0.46044
Time,s,280,0.45281,0.45279,0.39734,0.56198,0.43047,0.40061,0.45549
Time,s,281,0.44637,0.44985,0.40539,0.4626,0.44181,0.40692,0.46072
Time,s,282,0.46375,0.45862,0.42988,0.46492,0.43707,0.40086,0.46029
Time,s,283,0.4588,0.45522,0.41991,0.45119,0.4354,0.39861,0.46039
Time,s,284,0.45866,0.47025,0.43076,0.46066,0.43761,0.4044,0.45912
Time,s,285,0.45571,0.44957,0.40154,0.55738,0.42995,0.41119,0.46373
Time,s,286,0.46244,0.4687,0.4226,0.45058,0.43572,0.39625,0.45843
Time,s,287,0.45518,0.46013,0.40249,0.45476,0.44598,0.41272,0.46352
Time,s,288,0.45206,0.44908,0.41854,0.45473,0.46198,0.40138,0.46771
Time,s,289,0.4567,0.45244,0.39945,0.45899,0.45057,0.41438,0.46246
Time,s,290,0.44712,0.45613,0.41777,0.44847,0.43445,0.39994,0.4729
Time,s,291,0.45449,0.45241,0.40149,0.46557,0.44168,0.40125,0.45527
Time,s,292,0.45482,0.46248,0.41093,0.4618,0.44327,0.40697,0.46309
Time,s,293,0.4559,0.46341,0.40103,0.45608,0.5707,0.40803,0.46135
Time,s,294,0.44993,0.45485,0.4015,0.44988,0.43599,0.40118,0.46321
Time,s,295,0.56382,0.45149,0.43112,0.45894,0.43959,0.41376,0.46165
Time,s,296,0.45067,0.46276,0.4019,0.45797,0.43977,0.40238,0.46347
Time,s,297,0.45711,0.46439,0.43103,0.4527,0.44287,0.40959,0.47234
Time,s,298,0.45902,0.45058,0.42043,0.4764,0.4283,0.40314,0.45299
Time,s,299,0.45258,0.46469,0.43875,0.45172,0.43648,0.39867,0.45889
Time,s,300,0.48509,0.48069,0.40107,0.45383,0.44681,0.42698,0.45821
Time,s,301,0.45596,0.48739,0.41084,0.4593,0.4466,0.41069,0.46412
Time,s,302,0.45387,0.47165,0.40648,0.46535,0.43834,0.4106,0.45406
Time,s,303,0.45349,0.45684,0.40431,0.45733,0.43433,0.40254,0.45921
Time,s,304,0.45873,0.46082,0.41225,0.45249,0.44075,0.40201,0.46939
Time,s,305,0.46758,0.45805,0.43735,0.47335,0.43845,0.40731,0.46712
Time,s,306,0.44822,0.46128,0.39839,0.50014,0.43416,0.39765,0.45522
Time,s,307,0.46356,0.46029,0.40144,0.4602,0.43812,0.39948,0.46355
Time,s,308,0.44987,0.45114,0.41725,0.45091,0.43276,0.41997,0.45839
Time,s,309,0.45526,0.45214,0.41862,0.46198,0.4399,0.40102,0.45551
Time,s,310,0.45553,0.46448,0.42675,0.45359,0.46037,0.40366,0.46393
Time,s,311,0.4542,0.45404,0.40168,0.45548,0.44209,0.40409,0.46475
Time,s,312,0.45117,0.45965,0.42546,0.45921,0.44284,0.40807,0.45575
Time,s,313,0.44912,0.45064,0.39559,0.45587,0.43722,0.401,0.46073
Time,s,314,0.46507,0.77528,0.39791,0.46342,0.44248,0.40058,0.45797
Time,s,315,0.45298,0.44952,0.41217,0.4502,0.4407,0.40133,0.4612
Time,s,316,0.45177,0.45542,0.39627,0.45051,0.43052,0.43412,0.45193
Time,s,317,0.44887,0.44853,0.39662,0.44747,0.43952,0.40372,0.46007
Time,s,318,0.4599,0.4463,0.41811,0.44979,0.42829,0.40228,0.45132
Time,s,319,0.45553,0.46296,0.40461,0.45606,0.4391,0.40484,0.45748
Time,s,320,0.45043,0.47752,0.39732,0.48421,0.42972,0.40365,0.46498
Time,s,321,0.46742,0.44998,0.43107,0.46525,0.43851,0.40463,0.46255
Time,s,322,0.45105,0.45177,0.40332,0.45576,0.43444,0.40686,0.45969
Time,s,323,0.46017,0.45835,0.42424,0.4548,0.44199,0.40619,0.4578
Time,s,324,0.4508,0.44977,0.40082,0.45387,0.43884,0.40635,0.46144
Time,s,325,0.45035,0.45637,0.439,0.45397,0.4326,0.40174,0.4728
Time,s,326,0.44477,0.45567,0.41418,0.45021,0.42701,0.39846,0.46314
Time,s,327,0.4493,0.46126,0.40394,0.47155,0.43457,0.39892,0.4671
Time,s,328,0.45295,0.74438,0.4004,0.46578,0.43293,0.43356,0.46709
Time,s,329,0.44955,0.46982,0.39812,0.46913,0.43663,0.3979,0.4666
Time,s,330,0.4576,0.46176,0.41952,0.44965,0.43241,0.39654,0.45267
