Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary,Min/max clusters (1000x),Bloom filter (1000x),Dictionary (1000x)
Time,s,706,0.09241,0.04088,0.06406,0.09697,0.08717,0.08691,0.08459
Time,s,707,0.08998,0.04058,0.06742,0.09726,0.09274,0.1105,0.09379
Time,s,708,0.11274,0.04325,0.07763,0.11646,0.08477,0.10051,0.11415
Time,s,709,0.08124,0.04563,0.07174,0.08735,0.0954,0.11429,0.08747
Time,s,710,0.08512,0.04053,0.06681,0.09109,0.08645,0.09514,0.0922
Time,s,711,0.06612,0.0385,0.06012,0.07129,0.07293,0.07097,0.07051
Time,s,712,0.09525,0.04348,0.06743,0.09973,0.08285,0.06524,0.10837
Time,s,713,0.09898,0.04847,0.07685,0.1108,0.08869,0.06789,0.10287
Time,s,714,0.11121,0.0557,0.0742,0.1145,0.08255,0.06659,0.11233
Time,s,715,0.10449,0.05509,0.07438,0.1075,0.08689,0.06784,0.1072
Time,s,716,0.10614,0.05896,0.07454,0.10544,0.08782,0.0663,0.10366
Time,s,717,0.06049,0.05111,0.05689,0.06701,0.07501,0.05676,0.0652
Time,s,718,0.0592,0.04555,0.04957,0.06512,0.06182,0.04839,0.06259
Time,s,719,0.10706,0.04998,0.06727,0.10966,0.07513,0.05727,0.11037
Time,s,720,0.09145,0.05322,0.07289,0.09788,0.09092,0.07418,0.094
Time,s,721,0.06802,0.04336,0.05756,0.07594,0.09101,0.07574,0.07502
Time,s,722,0.07455,0.04047,0.05628,0.08163,0.09338,0.05953,0.07927
Time,s,723,0.07412,0.03978,0.05753,0.0886,0.08916,0.05497,0.07811
Time,s,724,0.11442,0.04493,0.07316,0.11226,0.08049,0.06085,0.10712
Time,s,725,0.05744,0.05256,0.06312,0.07019,0.08239,0.05729,0.06039
Time,s,726,0.04995,0.06604,0.0514,0.05673,0.06662,0.04914,0.05226
Time,s,727,0.04309,0.06582,0.04565,0.04987,0.05629,0.04657,0.04597
Time,s,728,0.07197,0.06418,0.05512,0.07873,0.07739,0.04976,0.07667
Time,s,729,0.09083,0.06561,0.07276,0.09524,0.08288,0.06327,0.09262
Time,s,730,0.11548,0.06578,0.07203,0.11118,0.08206,0.07479,0.11026
Time,s,731,0.06667,0.06435,0.06095,0.07383,0.08302,0.068,0.07753
Time,s,732,0.0937,0.06776,0.06557,0.10083,0.08152,0.06074,0.09984
Time,s,733,0.06358,0.06317,0.05702,0.07237,0.07548,0.05747,0.06754
Time,s,734,0.0863,0.05198,0.06404,0.09206,0.08506,0.0538,0.08995
Time,s,735,0.08133,0.05047,0.06377,0.08929,0.09428,0.05396,0.09147
Time,s,736,0.09974,0.05679,0.07172,0.10225,0.0852,0.05946,0.10238
Time,s,737,0.11166,0.06409,0.07404,0.11934,0.08209,0.06378,0.11359
Time,s,738,0.09524,0.07626,0.07803,0.10065,0.08957,0.08139,0.09697
Time,s,739,0.07585,0.0708,0.06335,0.08446,0.08623,0.09667,0.08065
Time,s,740,0.10672,0.07109,0.07098,0.11156,0.07805,0.10437,0.11002
Time,s,741,0.1,0.07587,0.07793,0.11416,0.08749,0.10448,0.10296
Time,s,742,0.08209,0.07258,0.06713,0.08663,0.08892,0.11635,0.08934
Time,s,743,0.11124,0.07252,0.06995,0.10802,0.08081,0.09343,0.10662
Time,s,744,0.08376,0.07591,0.06902,0.08788,0.08987,0.07984,0.08495
Time,s,745,0.0751,0.07244,0.0605,0.08228,0.08178,0.06656,0.07897
Time,s,746,0.11717,0.07042,0.06901,0.11568,0.08138,0.06469,0.12227
Time,s,747,0.10901,0.07464,0.0754,0.11162,0.08982,0.1104,0.1109
Time,s,748,0.09273,0.0784,0.07158,0.10599,0.09163,0.1204,0.10696
Time,s,749,0.09385,0.08981,0.07123,0.10048,0.09285,0.10966,0.09747
Time,s,750,0.07187,0.0831,0.06032,0.08048,0.08262,0.11498,0.07442
Time,s,751,0.04684,0.07904,0.04455,0.05266,0.05827,0.10902,0.04857
Time,s,752,0.09478,0.08602,0.06844,0.09972,0.0811,0.10218,0.09743
Time,s,753,0.06264,0.07434,0.05787,0.06897,0.07554,0.10862,0.06553
Time,s,754,0.04323,0.06555,0.04294,0.04801,0.05183,0.10126,0.04514
Time,s,755,0.11423,0.07097,0.06729,0.1105,0.07344,0.09171,0.1112
Time,s,756,0.06586,0.06453,0.06122,0.06922,0.08473,0.10926,0.06538
Time,s,757,0.08809,0.06088,0.06925,0.09669,0.07979,0.09576,0.0904
Time,s,758,0.10956,0.06394,0.07455,0.11267,0.08225,0.0899,0.11341
Time,s,759,0.07934,0.06704,0.07062,0.09229,0.08803,0.07477,0.08678
Time,s,760,0.07928,0.06374,0.06152,0.08397,0.08261,0.06292,0.07749
Time,s,761,0.09608,0.06118,0.06867,0.10262,0.09014,0.06065,0.09838
Time,s,762,0.08095,0.05614,0.07164,0.08873,0.08763,0.07432,0.08481
Time,s,763,0.10384,0.04864,0.07015,0.1011,0.08331,0.07736,0.1005
Time,s,764,0.08871,0.04872,0.06879,0.09633,0.09142,0.06734,0.09271
Time,s,765,0.08404,0.05085,0.06395,0.09075,0.09481,0.05949,0.09155
Time,s,766,0.05109,0.04968,0.04866,0.05659,0.07116,0.05073,0.05429
Time,s,767,0.0704,0.05273,0.05205,0.07611,0.07099,0.05211,0.07524
Time,s,768,0.10215,0.06369,0.06688,0.10049,0.08212,0.0827,0.1094
Time,s,769,0.11528,0.06704,0.07263,0.11562,0.08052,0.07411,0.11583
Time,s,770,0.11024,0.06357,0.07428,0.11219,0.0837,0.0764,0.11419
Time,s,771,0.08113,0.05838,0.0674,0.08672,0.09419,0.07878,0.08683
Time,s,772,0.059,0.04837,0.05109,0.06969,0.06775,0.05921,0.06158
Time,s,773,0.08118,0.04625,0.06414,0.09025,0.08429,0.06073,0.08826
Time,s,774,0.09473,0.04471,0.07616,0.09897,0.08965,0.05835,0.09689
Time,s,775,0.09105,0.04421,0.07208,0.09734,0.08826,0.06276,0.09555
Time,s,776,0.0647,0.04145,0.05834,0.07473,0.07451,0.05831,0.06964
Time,s,777,0.07885,0.04092,0.06041,0.09363,0.07735,0.05621,0.08437
Time,s,778,0.07199,0.04081,0.05728,0.07758,0.07399,0.05193,0.07644
Time,s,779,0.10659,0.04658,0.06853,0.10801,0.07945,0.07366,0.10841
Time,s,780,0.08881,0.05003,0.07104,0.09516,0.09172,0.08143,0.09212
Time,s,781,0.08934,0.04379,0.0635,0.08751,0.0822,0.06364,0.08676
Time,s,782,0.11233,0.04403,0.0686,0.10617,0.08131,0.06049,0.10468
Time,s,783,0.10523,0.04734,0.07351,0.10936,0.08513,0.06487,0.11493
Time,s,784,0.06821,0.04207,0.06222,0.08173,0.09065,0.06192,0.07192
Time,s,785,0.11179,0.04338,0.07042,0.11343,0.0844,0.05748,0.11725
Time,s,786,0.11375,0.05385,0.07555,0.1145,0.08626,0.06918,0.11898
Time,s,787,0.05938,0.04284,0.06629,0.06691,0.09345,0.06362,0.06444
Time,s,788,0.06808,0.03931,0.05536,0.0772,0.0725,0.05617,0.07398
Time,s,789,0.1008,0.04309,0.0684,0.10405,0.07938,0.05829,0.10455
Time,s,790,0.09928,0.05711,0.07722,0.1032,0.08822,0.06327,0.10168
Time,s,791,0.058,0.04655,0.05794,0.06537,0.0761,0.0569,0.06131
Time,s,792,0.05142,0.03905,0.04828,0.05633,0.05797,0.05084,0.05559
Time,s,793,0.04554,0.03776,0.04259,0.04759,0.05235,0.04648,0.04592
Time,s,794,0.0693,0.03936,0.04624,0.06603,0.06472,0.04827,0.06597
Time,s,795,0.08693,0.04282,0.06469,0.09925,0.08314,0.05764,0.08746
Time,s,796,0.0917,0.04142,0.06783,0.10206,0.08671,0.06449,0.10172
Time,s,797,0.09586,0.04202,0.06942,0.10208,0.08677,0.08472,0.09664
Time,s,798,0.0566,0.03772,0.05276,0.0617,0.07056,0.08008,0.05958
Time,s,799,0.03921,0.03466,0.04032,0.04463,0.04826,0.05879,0.04365
Time,s,800,0.07904,0.03902,0.05948,0.08593,0.08063,0.05682,0.08148
Time,s,801,0.07292,0.03783,0.05598,0.07843,0.08931,0.05241,0.07445
Time,s,802,0.09321,0.04202,0.06556,0.09651,0.08611,0.05794,0.09196
Time,s,803,0.10952,0.04654,0.07014,0.10528,0.09072,0.06173,0.10424
Time,s,804,0.06183,0.04298,0.05744,0.06798,0.07928,0.05684,0.06546
Time,s,805,0.09576,0.04154,0.06719,0.1011,0.0833,0.05585,0.1016
Time,s,806,0.11037,0.04385,0.07412,0.11448,0.08683,0.0681,0.11833
Time,s,807,0.07667,0.04354,0.07279,0.08392,0.0908,0.06684,0.07773
Time,s,808,0.09656,0.0421,0.07223,0.1022,0.08314,0.06216,0.10138
Time,s,809,0.1069,0.04505,0.07306,0.1148,0.08327,0.06147,0.11186
Time,s,810,0.09381,0.04506,0.07454,0.10133,0.08937,0.06707,0.09834
Time,s,811,0.09032,0.04209,0.07205,0.09847,0.08887,0.06058,0.09475
Time,s,812,0.09357,0.04147,0.07673,0.10522,0.087,0.06177,0.09792
Time,s,813,0.07683,0.04058,0.06761,0.09136,0.09619,0.05924,0.07919
Time,s,814,0.10057,0.04321,0.06756,0.10561,0.08519,0.0627,0.10186
Time,s,815,0.05613,0.04515,0.06587,0.06421,0.07966,0.07937,0.06218
Time,s,816,0.10719,0.05158,0.07206,0.11056,0.07498,0.06345,0.10876
Time,s,817,0.10612,0.04862,0.07409,0.11208,0.08531,0.06897,0.10684
Time,s,818,0.09505,0.04482,0.07234,0.10177,0.08945,0.06562,0.09886
