Name,Unit,Query,Min/max,Min/max clusters,Min/max clusters (1000x)
Partitions scanned,,159,16102,16102,16102
Partitions scanned,,160,13033,13033,13033
Partitions scanned,,161,23667,23667,23667
Partitions scanned,,162,10836,10836,10836
Partitions scanned,,163,6804,6804,6804
Partitions scanned,,164,8903,8903,8903
Partitions scanned,,165,8711,8711,8711
Partitions scanned,,166,407,407,407
Partitions scanned,,167,17458,17458,17458
Partitions scanned,,168,2503,2503,2503
Partitions scanned,,169,22262,22262,22262
Partitions scanned,,170,21434,21434,21434
Partitions scanned,,171,8456,8456,8456
Partitions scanned,,172,483,483,483
Partitions scanned,,173,6589,6589,6589
Partitions scanned,,174,24851,24851,24851
Partitions scanned,,175,14844,14844,14844
Partitions scanned,,176,12446,12446,12446
Partitions scanned,,177,10773,10773,10773
Partitions scanned,,178,2939,2939,2939
Partitions scanned,,179,8529,8529,8529
Partitions scanned,,180,443,443,443
Partitions scanned,,181,12019,12019,12019
Partitions scanned,,182,26871,26871,26871
Partitions scanned,,183,13897,13897,13897
Partitions scanned,,184,9346,9346,9346
Partitions scanned,,185,12316,12316,12316
Partitions scanned,,186,27120,27120,27120
Partitions scanned,,187,9353,9353,9353
Partitions scanned,,188,23115,23115,23115
Partitions scanned,,189,16477,16477,16477
Partitions scanned,,190,22710,22710,22710
Partitions scanned,,191,13596,13596,13596
Partitions scanned,,192,4389,4389,4389
Partitions scanned,,193,12695,12695,12695
Partitions scanned,,194,891,891,891
Partitions scanned,,195,14349,14349,14349
Partitions scanned,,196,11487,11487,11487
Partitions scanned,,197,14924,14924,14924
Partitions scanned,,198,11831,11831,11831
Partitions scanned,,199,1719,1719,1719
Partitions scanned,,200,12193,12193,12193
Partitions scanned,,201,19791,19791,19791
Partitions scanned,,202,19921,19921,19921
Partitions scanned,,203,20048,20048,20048
Partitions scanned,,204,91,91,91
Partitions scanned,,205,22952,22952,22952
Partitions scanned,,206,18148,18148,18148
Partitions scanned,,207,3033,3033,3033
Partitions scanned,,208,13051,13051,13051
Partitions scanned,,209,4621,4621,4621
Partitions scanned,,210,3616,3616,3616
Partitions scanned,,211,22319,22319,22319
Partitions scanned,,212,15393,15393,15393
Partitions scanned,,213,20591,20591,20591
Partitions scanned,,214,18671,18671,18671
Partitions scanned,,215,22323,22323,22323
Partitions scanned,,216,19729,19729,19729
Partitions scanned,,217,23806,23806,23806
Partitions scanned,,218,16814,16814,16814
Partitions scanned,,219,22910,22910,22910
Partitions scanned,,220,21806,21806,21806
Partitions scanned,,221,30358,30358,30358
Partitions scanned,,222,7065,7065,7065
Partitions scanned,,223,1734,1734,1734
Partitions scanned,,224,917,917,917
Partitions scanned,,225,15092,15092,15092
Partitions scanned,,226,11274,11274,11274
Partitions scanned,,227,17488,17488,17488
Partitions scanned,,228,17844,17844,17844
Partitions scanned,,229,7176,7176,7176
Partitions scanned,,230,3940,3940,3940
Partitions scanned,,231,24481,24481,24481
Partitions scanned,,232,1259,1259,1259
Partitions scanned,,233,6082,6082,6082
Partitions scanned,,234,1834,1834,1834
Partitions scanned,,235,3039,3039,3039
Partitions scanned,,236,3292,3292,3292
Partitions scanned,,237,27759,27759,27759
Partitions scanned,,238,25270,25270,25270
Partitions scanned,,239,20657,20657,20657
Partitions scanned,,240,12245,12245,12245
Partitions scanned,,241,15911,15911,15911
Partitions scanned,,242,11152,11152,11152
Partitions scanned,,243,21134,21134,21134
Partitions scanned,,244,20406,20406,20406
Partitions scanned,,245,9470,9470,9470
Partitions scanned,,246,7934,7934,7934
Partitions scanned,,247,9993,9993,9993
Partitions scanned,,248,13306,13306,13306
Partitions scanned,,249,26006,26006,26006
Partitions scanned,,250,19957,19957,19957
Partitions scanned,,251,21444,21444,21444
Partitions scanned,,252,25323,25323,25323
Partitions scanned,,253,2728,2728,2728
Partitions scanned,,254,7472,7472,7472
Partitions scanned,,255,14402,14402,14402
Partitions scanned,,256,23227,23227,23227
Partitions scanned,,257,12176,12176,12176
Partitions scanned,,258,3204,3204,3204
Partitions scanned,,259,24568,24568,24568
Partitions scanned,,260,21980,21980,21980
Partitions scanned,,261,5292,5292,5292
Partitions scanned,,262,17472,17472,17472
Partitions scanned,,263,5864,5864,5864
Partitions scanned,,264,29877,29877,29877
Partitions scanned,,265,21555,21555,21555
Partitions scanned,,266,11034,11034,11034
Partitions scanned,,267,17158,17158,17158
Partitions scanned,,268,22546,22546,22546
Partitions scanned,,269,24861,24861,24861
Partitions scanned,,270,1613,1613,1613
Partitions scanned,,271,22211,22211,22211
Partitions scanned,,272,10475,10475,10475
Partitions scanned,,273,16426,16426,16426
Partitions scanned,,274,18146,18146,18146
Partitions scanned,,275,10987,10987,10987
Partitions scanned,,276,24071,24071,24071
Partitions scanned,,277,22410,22410,22410
Partitions scanned,,278,12382,12382,12382
Partitions scanned,,279,26678,26678,26678
Partitions scanned,,280,22114,22114,22114
Partitions scanned,,281,14307,14307,14307
Partitions scanned,,282,16948,16948,16948
Partitions scanned,,283,7358,7358,7358
Partitions scanned,,284,10889,10889,10889
Partitions scanned,,285,14319,14319,14319
Partitions scanned,,286,18578,18578,18578
Partitions scanned,,287,5641,5641,5641
Partitions scanned,,288,20540,20540,20540
Partitions scanned,,289,18996,18996,18996
Partitions scanned,,290,4579,4579,4579
Partitions scanned,,291,2174,2174,2174
Partitions scanned,,292,5131,5131,5131
Partitions scanned,,293,8785,8785,8785
Partitions scanned,,294,10125,10125,10125
Partitions scanned,,295,20507,20507,20507
Partitions scanned,,296,30016,30016,30016
Partitions scanned,,297,25445,25445,25445
Partitions scanned,,298,26403,26403,26403
Partitions scanned,,299,23621,23621,23621
Partitions scanned,,300,17645,17645,17645
Partitions scanned,,301,13285,13285,13285
Partitions scanned,,302,3168,3168,3168
Partitions scanned,,303,15651,15651,15651
Partitions scanned,,304,28063,28063,28063
Partitions scanned,,305,68,68,68
Partitions scanned,,306,2966,2966,2966
Partitions scanned,,307,18909,18909,18909
Partitions scanned,,308,29937,29937,29937
Partitions scanned,,309,21993,21993,21993
Partitions scanned,,310,8397,8397,8397
Partitions scanned,,311,27638,27638,27638
Partitions scanned,,312,18328,18328,18328
Partitions scanned,,313,22364,22364,22364
Partitions scanned,,314,8221,8221,8221
Partitions scanned,,315,16731,16731,16731
Partitions scanned,,316,15125,15125,15125
Partitions scanned,,317,24812,24812,24812
Partitions scanned,,318,7580,7580,7580
Partitions scanned,,319,9358,9358,9358
Partitions scanned,,320,2173,2173,2173
Partitions scanned,,321,12853,12853,12853
Partitions scanned,,322,20537,20537,20537
Partitions scanned,,323,28815,28815,28815
Partitions scanned,,324,27449,27449,27449
Partitions scanned,,325,8105,8105,8105
Partitions scanned,,326,24291,24291,24291
Partitions scanned,,327,11317,11317,11317
Partitions scanned,,328,6900,6900,6900
Partitions scanned,,329,13053,13053,13053
Partitions scanned,,330,61,61,61
Partitions scanned,,331,1303,1303,1303
Partitions scanned,,332,27350,27350,27350
Partitions scanned,,333,123,123,123
Partitions scanned,,334,25423,25423,25423
Partitions scanned,,335,12541,12541,12541
Partitions scanned,,336,24474,24474,24474
Partitions scanned,,337,26490,26490,26490
Partitions scanned,,338,29729,29729,29729
Partitions scanned,,339,13744,13744,13744
Partitions scanned,,340,11306,11306,11306
Partitions scanned,,341,19344,19344,19344
Partitions scanned,,342,8550,8550,8550
Partitions scanned,,343,14447,14447,14447
Partitions scanned,,344,8869,8869,8869
Partitions scanned,,345,22861,22861,22861
Partitions scanned,,346,16802,16802,16802
Partitions scanned,,347,2003,2003,2003
Partitions scanned,,348,26075,26075,26075
Partitions scanned,,349,13831,13831,13831
Partitions scanned,,350,19245,19245,19245
Partitions scanned,,351,21774,21774,21774
Partitions scanned,,352,27648,27648,27648
Partitions scanned,,353,5834,5834,5834
Partitions scanned,,354,13379,13379,13379
Partitions scanned,,355,12975,12975,12975
Partitions scanned,,356,1966,1966,1966
Partitions scanned,,357,15384,15384,15384
Partitions scanned,,358,3247,3247,3247
Partitions scanned,,359,27418,27418,27418
Partitions scanned,,360,29888,29888,29888
Partitions scanned,,361,13579,13579,13579
Partitions scanned,,362,15331,15331,15331
Partitions scanned,,363,29229,29229,29229
Partitions scanned,,364,27049,27049,27049
Partitions scanned,,365,16148,16148,16148
Partitions scanned,,366,18755,18755,18755
Partitions scanned,,367,10738,10738,10738
Partitions scanned,,368,15525,15525,15525
Partitions scanned,,369,28935,28935,28935
Partitions scanned,,370,28732,28732,28732
Partitions scanned,,371,7520,7520,7520
Partitions scanned,,372,18260,18260,18260
Partitions scanned,,373,25793,25793,25793
Partitions scanned,,374,15135,15135,15135
Partitions scanned,,375,10814,10814,10814
Partitions scanned,,376,29089,29089,29089
Partitions scanned,,377,5382,5382,5382
Partitions scanned,,378,25869,25869,25869
Partitions scanned,,379,23446,23446,23446
Partitions scanned,,380,8964,8964,8964
Partitions scanned,,381,30048,30048,30048
Partitions scanned,,382,9484,9484,9484
Partitions scanned,,383,23344,23344,23344
Partitions scanned,,384,3289,3289,3289
Partitions scanned,,385,11636,11636,11636
Partitions scanned,,386,26809,26809,26809
Partitions scanned,,387,27625,27625,27625
Partitions scanned,,388,24098,24098,24098
Partitions scanned,,389,16768,16768,16768
Partitions scanned,,390,27425,27425,27425
