Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary,Min/max clusters (1000x),Bloom filter (1000x),Dictionary (1000x)
Time,s,75,0.61042,0.58323,0.56482,0.5763,0.57236,0.57834,0.59608
Time,s,76,0.60941,0.56761,0.56966,0.56193,0.57718,0.57343,0.58513
Time,s,77,0.60589,0.57591,0.57812,0.57406,0.57009,0.57222,0.57186
Time,s,78,0.86114,0.56956,0.67806,0.5706,0.56929,0.57572,0.58359
Time,s,79,0.66596,0.5871,0.57441,0.57022,0.57238,0.58074,0.57284
Time,s,80,0.60365,1.00101,0.57146,0.56658,0.56234,0.5772,0.56749
Time,s,81,0.72503,0.57577,0.56973,0.5785,0.5826,0.579,0.58066
Time,s,82,0.61763,0.56245,0.55834,0.56452,0.56154,0.56432,0.5604
Time,s,83,0.65056,0.57577,0.59439,0.56803,0.57347,0.56953,0.58417
Time,s,84,0.61098,0.56625,0.57971,0.56531,0.5659,0.57247,0.56737
Time,s,85,0.61005,0.57608,0.91762,0.56565,0.56964,0.57707,0.56996
Time,s,86,0.62069,0.57211,0.57601,0.56956,0.56868,0.57188,0.56995
Time,s,87,0.60879,0.57738,0.5699,0.56576,0.57869,0.56944,0.57731
Time,s,88,0.60375,0.56156,0.55998,0.56852,0.56315,0.56744,0.56114
Time,s,89,0.60324,0.57985,0.55969,0.60235,0.57379,0.56931,0.58006
Time,s,90,0.60302,0.58345,0.56998,0.56651,0.56702,0.57469,0.57187
Time,s,91,0.6091,0.56442,0.56475,0.56498,0.56092,0.56976,0.57106
Time,s,92,0.57198,0.58293,0.58082,0.57915,0.58756,0.58797,0.58962
Time,s,93,0.60989,0.57588,0.56154,0.5642,0.56417,0.5719,0.57428
Time,s,94,0.60449,0.56654,0.57078,0.56846,0.56647,0.58285,0.56748
Time,s,95,0.60541,0.57714,0.55946,0.56662,0.57233,0.56813,0.5723
Time,s,96,0.60059,0.57119,0.55961,0.56429,0.56362,0.72173,0.56222
Time,s,97,0.59621,0.5703,0.58715,0.55944,0.57247,0.58137,0.56989
Time,s,98,0.61163,0.61505,0.56348,0.581,0.58442,0.58274,0.5758
Time,s,99,0.60976,0.56779,0.57552,0.56868,0.57578,0.58443,0.58114
Time,s,100,0.59912,0.57748,0.5745,0.56291,0.59144,0.58615,0.5657
Time,s,101,0.64878,0.58299,0.58853,0.57666,0.58246,0.59458,0.57959
Time,s,102,0.60284,0.57233,0.56465,0.57883,0.5699,0.58316,0.56805
Time,s,103,0.60698,0.57315,0.56245,0.56902,0.59883,0.57345,0.57514
Time,s,104,0.63545,0.56208,0.55508,0.55912,0.56112,0.56997,0.56652
Time,s,105,0.60079,0.57302,0.57072,0.57913,0.56718,0.57486,0.57111
Time,s,106,0.60268,0.57894,0.55685,0.56095,0.57804,0.5758,0.56785
Time,s,107,0.60247,0.55982,0.55745,0.5865,0.56122,0.5724,0.58777
Time,s,108,0.60449,0.56634,0.56815,0.56707,0.57059,0.58447,0.56981
Time,s,109,0.60526,0.5651,0.56364,0.56802,0.56841,0.57078,0.56409
Time,s,110,0.73063,0.56649,0.61872,0.57776,0.58034,0.58394,0.57141
Time,s,111,0.60475,0.56003,0.56183,0.56308,0.56276,0.57192,0.56549
Time,s,112,0.60254,0.56521,0.57256,0.56274,0.57342,0.57793,0.58591
Time,s,113,0.60834,0.56069,0.55853,0.59993,0.56041,0.68257,0.5617
Time,s,114,0.60562,0.71311,0.57121,0.5643,0.56752,0.57331,0.58035
Time,s,115,0.60971,0.99556,0.56114,0.57054,0.56625,0.58116,0.56873
Time,s,116,0.60332,0.5676,0.56577,0.58057,0.56629,0.57907,0.58315
Time,s,117,0.60611,0.55629,0.5589,0.86071,0.57878,0.58538,0.56719
Time,s,118,0.60832,0.57118,0.56663,0.56258,0.56327,0.576,0.57436
Time,s,119,0.6083,0.5636,0.59218,0.84516,0.57318,0.57507,0.56957
Time,s,120,0.59784,0.57081,0.56516,0.56562,0.56515,0.57553,0.56805
Time,s,121,0.6103,0.55873,0.5728,0.5643,0.57393,0.5743,0.57372
Time,s,122,0.61773,0.56057,0.57003,0.56235,0.57882,0.57537,0.57845
Time,s,123,0.6483,0.56151,0.5935,0.85211,0.75988,0.57825,0.56661
Time,s,124,0.60886,0.57321,0.56299,0.56829,0.57619,0.5868,0.57551
Time,s,125,0.60166,0.55966,0.56207,0.56722,0.56464,0.5695,0.57346
Time,s,126,0.61282,0.57123,0.56343,0.56738,0.58075,0.58776,0.56873
Time,s,127,0.60879,0.5617,0.57243,0.5737,0.56826,0.57785,0.57485
Time,s,128,0.56771,0.56024,0.56346,0.57358,0.58706,0.57385,0.57376
Time,s,129,0.60322,0.58741,0.56386,0.5735,0.56785,0.67817,0.56549
Time,s,130,0.60555,0.56957,0.56937,0.57335,0.56741,0.56954,0.57606
Time,s,131,0.60467,0.5815,0.56913,0.56837,0.56988,0.57808,0.56843
Time,s,132,0.6051,1.02025,0.5635,0.57337,0.56926,0.58424,0.60064
Time,s,133,0.59692,0.99776,0.55186,0.59618,0.56693,0.57953,0.5611
Time,s,134,0.60933,0.57904,0.56474,0.56863,0.56611,0.57491,0.57735
Time,s,135,0.61424,0.58303,0.5681,0.59695,0.58233,0.58503,0.71359
Time,s,136,0.61126,0.57914,0.56922,0.56487,0.5654,0.57431,0.5755
Time,s,137,0.6085,0.57454,0.55792,0.56523,0.57079,0.57372,0.57215
Time,s,138,0.61086,0.57091,0.59983,0.57613,0.57152,0.57503,0.57175
Time,s,139,0.60191,0.57523,0.5555,0.57329,0.55894,0.56311,0.67482
Time,s,140,0.60711,0.5611,0.56572,0.56125,0.56313,0.58116,0.56926
Time,s,141,0.60631,0.57634,0.56648,0.57656,0.57793,0.8766,0.58411
Time,s,142,0.60936,0.57247,0.56691,0.57122,0.56752,0.57407,0.56908
Time,s,143,0.60573,0.56981,0.56768,0.57582,0.57515,0.84821,0.57631
Time,s,144,0.70725,0.56216,0.56253,0.56193,0.58084,0.58207,0.57624
Time,s,145,0.60794,0.56833,0.58278,0.57128,0.56862,0.74324,0.56922
Time,s,146,0.58212,0.573,0.62081,0.56541,0.58326,0.58543,0.57487
Time,s,147,0.59854,0.56519,0.55871,0.56573,0.56016,0.58047,0.57436
Time,s,148,0.60666,0.56469,0.57025,0.56769,0.57429,0.58121,0.58351
