Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary,Min/max clusters (1000x),Bloom filter (1000x),Dictionary (1000x)
Time,s,210,0.12934,0.1293,0.08792,0.14819,0.1107,0.08257,0.15708
Time,s,211,0.13193,0.12641,0.0954,0.16262,0.11711,0.07788,0.15248
Time,s,212,0.1353,0.13579,0.08905,0.14649,0.10871,0.07494,0.15459
Time,s,213,0.14713,0.12938,0.09046,0.15104,0.11087,0.0731,0.15471
Time,s,214,0.14911,0.14395,0.08255,0.14887,0.11083,0.07061,0.14118
Time,s,215,0.14759,0.13876,0.08242,0.14597,0.11693,0.07168,0.13567
Time,s,216,0.15093,0.15167,0.09144,0.1319,0.11796,0.06916,0.13739
Time,s,217,0.15307,0.15276,0.08912,0.13904,0.11399,0.06701,0.12839
Time,s,218,0.15447,0.15818,0.11175,0.13222,0.11195,0.06625,0.13031
Time,s,219,0.16376,0.15061,0.10526,0.13283,0.12788,0.06917,0.13407
Time,s,220,0.13089,0.136,0.10838,0.12806,0.13004,0.07383,0.14244
Time,s,221,0.12773,0.12969,0.10718,0.14281,0.12879,0.07154,0.15069
Time,s,222,0.13342,0.13151,0.11771,0.13832,0.11206,0.06778,0.12888
Time,s,223,0.12769,0.12771,0.10497,0.13624,0.12809,0.06876,0.13213
Time,s,224,0.14248,0.13215,0.10901,0.13002,0.10758,0.07475,0.13965
Time,s,225,0.14257,0.12978,0.10771,0.13832,0.11915,0.07566,0.17118
Time,s,226,0.1268,0.12934,0.10093,0.16018,0.10798,0.07574,0.1717
Time,s,227,0.13106,0.14104,0.10159,0.15191,0.11038,0.07525,0.1649
Time,s,228,0.14397,0.1355,0.08985,0.14733,0.12385,0.07283,0.15095
Time,s,229,0.15151,0.13731,0.08353,0.15152,0.11816,0.0757,0.14098
Time,s,230,0.16247,0.16254,0.08483,0.15078,0.11269,0.06941,0.13838
Time,s,231,0.159,0.1487,0.09873,0.12929,0.11758,0.07143,0.13747
Time,s,232,0.15093,0.14745,0.08815,0.14091,0.12906,0.07245,0.12886
Time,s,233,0.14269,0.14962,0.08932,0.13178,0.1281,0.07379,0.13141
Time,s,234,0.1304,0.13776,0.09101,0.13289,0.1295,0.06988,0.13018
Time,s,235,0.12692,0.1327,0.09371,0.12884,0.12448,0.07269,0.14233
Time,s,236,0.12686,0.13687,0.09076,0.13384,0.11242,0.07863,0.13929
Time,s,237,0.13013,0.13434,0.09157,0.13589,0.11637,0.07021,0.12901
Time,s,238,0.13649,0.13858,0.08777,0.13598,0.12307,0.06765,0.13358
