Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary
Time,s,2,0.07078,0.07595,0.07559,0.07367
Time,s,2,0.07166,0.08315,0.07638,0.07322
Time,s,2,0.07354,0.07901,0.07533,0.07312
Time,s,2,0.07204,0.07558,0.07511,0.07323
Time,s,2,0.07138,0.07534,0.07475,0.07501
Time,s,2,0.07185,0.07538,0.07613,0.07346
Time,s,2,0.07257,0.0747,0.07452,0.0756
Time,s,2,0.07133,0.07462,0.07556,0.07364
Time,s,2,0.0716,0.07515,0.07615,0.07412
Time,s,2,0.07155,0.07536,0.07562,0.07404
Time,s,2,0.07142,0.07571,0.07547,0.07346
Time,s,2,0.07135,0.07503,0.07465,0.08121
Time,s,2,0.07738,0.08543,0.07515,0.07359
Time,s,2,0.07145,0.08187,0.07567,0.07366
Time,s,2,0.0718,0.08922,0.07592,0.07392
Time,s,2,0.07154,0.08601,0.07552,0.07353
Time,s,2,0.07296,0.07784,0.07638,0.07315
Time,s,2,0.07138,0.07563,0.07554,0.0735
Time,s,2,0.07181,0.07541,0.07513,0.07467
Time,s,2,0.07368,0.08384,0.08273,0.07541
Time,s,2,0.07141,0.0864,0.07604,0.07348
Time,s,2,0.07111,0.07563,0.0755,0.07364
Time,s,2,0.07155,0.07738,0.07642,0.074
Time,s,2,0.07203,0.07832,0.07566,0.07509
Time,s,2,0.07098,0.07528,0.07546,0.07334
Time,s,2,0.07122,0.07565,0.07766,0.07331
Time,s,2,0.07327,0.07544,0.0761,0.07367
Time,s,2,0.07081,0.07552,0.07544,0.07388
Time,s,2,0.071,0.0771,0.08149,0.07369
Time,s,2,0.07191,0.07509,0.07629,0.07345
Time,s,2,0.07287,0.07569,0.07631,0.07449
Time,s,2,0.07126,0.07527,0.07596,0.07377
Time,s,2,0.07635,0.07644,0.07833,0.0756
Time,s,2,0.07785,0.07566,0.07645,0.07729
Time,s,2,0.07696,0.08362,0.0762,0.07449
Time,s,2,0.07193,0.07498,0.07652,0.07351
Time,s,2,0.07149,0.07595,0.07682,0.07368
Time,s,2,0.07636,0.07955,0.07559,0.07495
Time,s,2,0.07189,0.07554,0.07654,0.07355
Time,s,2,0.07182,0.07486,0.07631,0.0743
Time,s,2,0.07631,0.07584,0.0802,0.07603
Time,s,2,0.07272,0.07581,0.07637,0.07349
Time,s,2,0.07187,0.07828,0.07628,0.07412
Time,s,2,0.07267,0.07743,0.077,0.07355
Time,s,2,0.07319,0.07529,0.07565,0.07377
Time,s,2,0.07208,0.07534,0.07579,0.07361
Time,s,2,0.07196,0.076,0.07796,0.07393
Time,s,2,0.07151,0.07566,0.07582,0.07504
Time,s,2,0.0719,0.07514,0.07597,0.07353
Time,s,2,0.07293,0.07636,0.07595,0.07388
Time,s,2,0.07157,0.07533,0.07581,0.07376
Time,s,2,0.07177,0.07582,0.07537,0.07563
Time,s,2,0.07226,0.07683,0.07599,0.07383
Time,s,2,0.07203,0.08005,0.07591,0.0738
Time,s,2,0.07379,0.07756,0.07589,0.08004
Time,s,2,0.08091,0.08048,0.07568,0.07346
Time,s,2,0.07502,0.07699,0.07566,0.07379
Time,s,2,0.07537,0.07607,0.07719,0.07388
Time,s,2,0.0763,0.07592,0.07618,0.07418
Time,s,2,0.07555,0.07541,0.07551,0.07419
Time,s,2,0.07486,0.07452,0.08066,0.07342
Time,s,2,0.07514,0.08523,0.07738,0.07554
Time,s,2,0.07643,0.09123,0.07618,0.07419
Time,s,2,0.07539,0.09012,0.07733,0.07377
Time,s,2,0.07479,0.08444,0.07569,0.07368
Time,s,2,0.07576,0.0897,0.07616,0.07655
Time,s,2,0.07583,0.0862,0.07626,0.07403
Time,s,2,0.07484,0.08707,0.07838,0.07359
Time,s,2,0.08203,0.08922,0.07609,0.07462
Time,s,2,0.07573,0.08398,0.076,0.07368
Time,s,2,0.07492,0.07896,0.07696,0.07417
Time,s,2,0.0755,0.07805,0.07656,0.07531
Time,s,2,0.07463,0.07583,0.07637,0.07513
Time,s,2,0.07653,0.07587,0.07554,0.07437
Time,s,2,0.07503,0.08143,0.07587,0.07355
Time,s,2,0.07459,0.07674,0.07582,0.08112
Time,s,2,0.08222,0.07637,0.07662,0.07449
Time,s,2,0.07617,0.07618,0.07745,0.07331
Time,s,2,0.07544,0.07572,0.07636,0.07323
Time,s,2,0.07541,0.07611,0.07622,0.07553
Time,s,2,0.07498,0.07603,0.0762,0.07342
Time,s,2,0.07519,0.0774,0.0823,0.07371
Time,s,2,0.07579,0.07699,0.07583,0.07506
Time,s,2,0.07763,0.07802,0.07622,0.07361
Time,s,2,0.07556,0.07584,0.07763,0.07357
Time,s,2,0.07543,0.07558,0.07587,0.07381
Time,s,2,0.07587,0.07552,0.07508,0.07345
Time,s,2,0.07702,0.07565,0.07691,0.07308
Time,s,2,0.07485,0.07499,0.0778,0.07353
Time,s,2,0.07504,0.07538,0.0759,0.07304
Time,s,2,0.07513,0.07529,0.07603,0.07428
Time,s,2,0.07511,0.07628,0.07686,0.07333
Time,s,2,0.07596,0.07575,0.07623,0.07316
Time,s,2,0.07551,0.0759,0.07615,0.07495
Time,s,2,0.07513,0.07799,0.0762,0.0738
Time,s,2,0.07554,0.07939,0.07588,0.07364
Time,s,2,0.07577,0.07652,0.07595,0.07651
Time,s,2,0.07975,0.07536,0.07613,0.07605
Time,s,3,0.02419,0.02146,0.0226,0.00938
Time,s,3,0.02309,0.02145,0.02235,0.00863
Time,s,3,0.02174,0.02152,0.02266,0.00916
Time,s,3,0.02136,0.02128,0.02161,0.00781
Time,s,3,0.02133,0.02121,0.02215,0.00848
Time,s,3,0.02124,0.02133,0.02181,0.00824
Time,s,3,0.02157,0.02035,0.02173,0.00768
Time,s,3,0.02241,0.02156,0.02211,0.00802
Time,s,3,0.02269,0.02159,0.02275,0.0083
Time,s,3,0.02126,0.02104,0.02221,0.00863
Time,s,3,0.02142,0.0206,0.02247,0.00837
Time,s,3,0.02257,0.02064,0.02179,0.00848
Time,s,3,0.02286,0.02037,0.02157,0.00824
Time,s,3,0.02195,0.0218,0.02399,0.00792
Time,s,3,0.02167,0.02059,0.02509,0.00844
Time,s,3,0.02104,0.02064,0.02262,0.0084
Time,s,3,0.02265,0.02146,0.0218,0.00835
Time,s,3,0.02106,0.02088,0.02151,0.00815
Time,s,3,0.02161,0.02027,0.02116,0.00826
Time,s,3,0.02095,0.02057,0.02157,0.00842
Time,s,3,0.02126,0.01986,0.02161,0.00816
Time,s,3,0.0215,0.02158,0.02117,0.00881
Time,s,3,0.02197,0.02174,0.02239,0.00806
Time,s,3,0.02216,0.02088,0.02143,0.00788
Time,s,3,0.02312,0.02049,0.02195,0.0082
Time,s,3,0.02125,0.02089,0.02126,0.00809
Time,s,3,0.0208,0.02016,0.02159,0.00834
Time,s,3,0.02119,0.02082,0.02131,0.00884
Time,s,3,0.02199,0.02031,0.02158,0.00769
Time,s,3,0.02125,0.02031,0.02131,0.00793
Time,s,3,0.02133,0.02112,0.02128,0.00814
Time,s,3,0.02139,0.02082,0.0213,0.00791
Time,s,3,0.02136,0.02061,0.02155,0.00805
Time,s,3,0.02109,0.02078,0.02187,0.00788
Time,s,3,0.0214,0.02015,0.0214,0.00819
Time,s,3,0.0213,0.02078,0.02138,0.00793
Time,s,3,0.02235,0.02182,0.02266,0.00804
Time,s,3,0.02116,0.02082,0.02283,0.00831
Time,s,3,0.02168,0.02063,0.02242,0.00809
Time,s,3,0.02146,0.02104,0.02132,0.0077
Time,s,3,0.0216,0.02032,0.02175,0.00821
Time,s,3,0.02267,0.0216,0.02149,0.00802
