Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary
Time,s,1,0.0197671,0.0203213,0.020560099999999998,0.020573800000000003
Time,s,2,0.0739884,0.07798560000000002,0.07643189999999998,0.07426880000000001
Time,s,3,0.021606699999999996,0.020822700000000003,0.021876300000000005,0.008321
Time,s,4,0.4981373999999999,0.5063534,0.5115879999999999,0.29475569999999984
Time,s,5,0.0628901,0.06339989999999998,0.06412280000000005,0.0473779
Time,s,6,0.04207209999999999,0.043202400000000016,0.043373399999999986,0.0161338
Time,s,7,0.04329439999999998,0.043461700000000006,0.0440799,0.017416700000000004
Time,s,8,0.06581809999999998,0.0651706,0.06456579999999998,0.048341300000000004
Time,s,9,0.14872209999999994,0.1453888,0.1463778,0.14583719999999994
Time,s,10,0.03315140000000001,0.03350650000000002,0.034381899999999986,0.019014500000000004
Time,s,11,0.3212650999999999,0.3266391999999999,0.3285408999999999,0.14261810000000003
Time,s,12,0.01913280000000001,0.0200356,0.019707500000000003,0.014921199999999997
Time,s,13,0.059861700000000004,0.06064060000000002,0.061760100000000026,0.007178799999999998
Time,s,14,0.32059259999999995,0.3151247000000001,0.31886390000000003,0.1786597
Time,s,15,0.027811299999999997,0.027517999999999997,0.0280136,0.02762419999999999
Time,s,16,0.013122200000000002,0.012925099999999997,0.013218900000000002,0.006940899999999997
Time,s,17,0.05559829999999998,0.05182650000000002,0.052908599999999986,0.018896800000000002
Time,s,18,0.05125440000000002,0.05124410000000002,0.05183750000000001,0.0501601
Time,s,19,0.03188909999999999,0.030475499999999992,0.030876000000000004,0.014496900000000002
Time,s,20,0.018645399999999993,0.019289099999999993,0.0197814,0.018233899999999997
Time,s,21,0.017263800000000006,0.017410999999999996,0.0191736,0.018496499999999996
Time,s,22,1.3690486999999998,1.4048197999999996,1.4264450999999994,1.4043191999999995
Time,s,23,0.5195515999999999,0.5364037000000001,0.5326357000000003,0.3229410000000001
Time,s,24,0.04998400000000001,0.04931019999999999,0.051238800000000036,0.013488100000000001
Time,s,25,0.0185682,0.0183326,0.019372999999999998,0.0188284
Time,s,26,0.0313502,0.03249490000000001,0.031582700000000005,0.03365079999999998
Time,s,27,0.11776169999999996,0.1177285,0.1180208,0.017343100000000007
Time,s,28,0.15000370000000002,0.14625739999999993,0.1522001,0.15151190000000003
Time,s,29,0.05030219999999999,0.050694099999999985,0.051902,0.024148699999999995
Time,s,30,0.024753799999999996,0.024793300000000004,0.0253713,0.024897100000000005
