Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary,Min/max clusters (1000x),Bloom filter (1000x),Dictionary (1000x)
Partitions scanned,,312,122071,113959,57213,122071,76042,17800,122071
Partitions scanned,,313,122071,113612,66298,122071,74447,17870,122071
Partitions scanned,,314,122071,113748,66644,122071,75609,25635,122071
Partitions scanned,,315,122071,113688,51743,122071,74600,25652,122071
Partitions scanned,,316,122071,113710,70665,122071,74197,17781,122071
Partitions scanned,,317,122071,113985,66251,122071,76141,17858,122071
Partitions scanned,,318,122071,114037,74032,122071,76099,9189,122071
Partitions scanned,,319,122071,114134,74428,122071,76888,17774,122071
Partitions scanned,,320,122071,114113,66534,122071,76441,9115,122071
Partitions scanned,,321,122071,113782,66374,122071,74772,9255,122071
Partitions scanned,,322,122071,113819,66429,122071,75075,17849,122071
Partitions scanned,,323,122071,114019,39552,122071,76242,9205,122071
Partitions scanned,,324,122071,114101,51379,122071,76415,25546,122071
Partitions scanned,,325,122071,113823,61965,122071,75255,9334,122071
Partitions scanned,,326,122071,114052,78111,122071,76655,9156,122071
Partitions scanned,,327,122071,114154,70659,122071,76397,9193,122071
Partitions scanned,,328,122071,114019,78312,122071,76365,25871,122071
Partitions scanned,,329,122071,114104,39695,122071,76571,9298,122071
Partitions scanned,,330,122071,113869,66365,122071,75937,17717,122071
Partitions scanned,,331,122071,114181,56887,122071,76709,9240,122071
Partitions scanned,,332,122071,113675,46116,122071,75225,9369,122071
Partitions scanned,,333,122071,113835,51409,122071,74515,9219,122071
Partitions scanned,,334,122071,113712,46171,122071,75012,9262,122071
Partitions scanned,,335,122071,113819,70787,122071,76068,32773,122071
Partitions scanned,,336,122071,114034,25631,122071,76464,17576,122071
Partitions scanned,,337,122071,113984,81296,122071,76267,17921,122071
Partitions scanned,,338,122071,114048,81348,122071,76628,25518,122071
Partitions scanned,,339,122071,113960,61605,122071,76006,17687,122071
Partitions scanned,,340,122071,114214,66243,122071,76479,9219,122071
Partitions scanned,,341,122071,113997,61864,122071,76156,17637,122071
Partitions scanned,,342,122071,113855,45891,122071,74924,9251,122071
Partitions scanned,,343,122071,113820,51394,122071,75351,17710,122071
Partitions scanned,,344,122071,113651,61787,122071,74745,9186,122071
Partitions scanned,,345,122071,113877,45983,122071,76119,17679,122071
Partitions scanned,,346,122071,113695,66490,122071,74738,9304,122071
Partitions scanned,,347,122071,114153,62121,122071,76604,17827,122071
Partitions scanned,,348,122071,113707,66379,122071,74254,17690,122071
Partitions scanned,,349,122071,114019,61651,122071,76233,17687,122071
Partitions scanned,,350,122071,114077,45848,122071,75902,9209,122071
Partitions scanned,,351,122071,113963,70514,122071,75256,9286,122071
Partitions scanned,,352,122071,113885,51828,122071,76051,9175,122071
