Name,Unit,Query,Min/max,Min/max clusters,Min/max clusters (1000x)
Partitions scanned,,177,10774,2,2
Partitions scanned,,178,2940,2,2
Partitions scanned,,179,8529,1,1
Partitions scanned,,180,444,2,2
Partitions scanned,,181,12020,2,2
Partitions scanned,,182,26872,2,2
Partitions scanned,,183,13898,2,2
Partitions scanned,,184,9347,2,2
Partitions scanned,,185,12317,2,2
Partitions scanned,,186,27120,1,1
Partitions scanned,,187,9353,1,1
Partitions scanned,,188,23115,1,1
Partitions scanned,,189,16478,2,2
Partitions scanned,,190,22711,2,2
Partitions scanned,,191,13597,2,2
Partitions scanned,,192,4390,2,2
Partitions scanned,,193,12696,2,2
Partitions scanned,,194,892,2,2
Partitions scanned,,195,14350,2,2
Partitions scanned,,196,11487,1,1
Partitions scanned,,197,14924,1,1
Partitions scanned,,198,11832,2,2
Partitions scanned,,199,1720,2,2
Partitions scanned,,200,12193,1,1
Partitions scanned,,201,19791,1,1
Partitions scanned,,202,19921,1,1
Partitions scanned,,203,20049,2,2
Partitions scanned,,204,92,2,2
Partitions scanned,,205,22952,1,1
Partitions scanned,,206,18149,2,2
Partitions scanned,,207,3034,2,2
Partitions scanned,,208,13051,1,1
Partitions scanned,,209,4622,2,2
Partitions scanned,,210,3617,2,2
Partitions scanned,,211,22320,2,2
Partitions scanned,,212,15394,2,2
Partitions scanned,,213,20591,1,1
Partitions scanned,,214,18672,2,2
Partitions scanned,,215,22323,2,2
Partitions scanned,,216,19729,1,1
Partitions scanned,,217,23807,2,2
Partitions scanned,,218,16815,2,2
Partitions scanned,,219,22911,2,2
Partitions scanned,,220,21807,2,2
Partitions scanned,,221,30359,2,2
Partitions scanned,,222,7066,2,2
Partitions scanned,,223,1735,2,2
Partitions scanned,,224,918,2,2
Partitions scanned,,225,15092,1,1
Partitions scanned,,226,11274,1,1
Partitions scanned,,227,17489,2,2
Partitions scanned,,228,17845,2,2
Partitions scanned,,229,7176,1,1
Partitions scanned,,230,3941,2,2
Partitions scanned,,231,24481,1,1
Partitions scanned,,232,1260,2,2
Partitions scanned,,233,6083,2,2
Partitions scanned,,234,1835,2,2
Partitions scanned,,235,3040,2,2
Partitions scanned,,236,3293,2,2
Partitions scanned,,237,27759,1,1
Partitions scanned,,238,25271,2,2
Partitions scanned,,239,20658,2,2
Partitions scanned,,240,12246,2,2
Partitions scanned,,241,15912,2,2
Partitions scanned,,242,11153,2,2
Partitions scanned,,243,21135,2,2
Partitions scanned,,244,20407,2,2
Partitions scanned,,245,9470,1,1
Partitions scanned,,246,7934,1,1
Partitions scanned,,247,9994,2,2
Partitions scanned,,248,13307,2,2
Partitions scanned,,249,26007,2,2
Partitions scanned,,250,19958,2,2
Partitions scanned,,251,21444,1,1
Partitions scanned,,252,25323,1,1
Partitions scanned,,253,2729,2,2
Partitions scanned,,254,7473,2,2
Partitions scanned,,255,14403,2,2
Partitions scanned,,256,23227,1,1
Partitions scanned,,257,12177,2,2
Partitions scanned,,258,3204,1,1
Partitions scanned,,259,24568,1,1
Partitions scanned,,260,21981,2,2
Partitions scanned,,261,5292,1,1
Partitions scanned,,262,17472,1,1
Partitions scanned,,263,5864,1,1
Partitions scanned,,264,29877,1,1
Partitions scanned,,265,21556,2,2
Partitions scanned,,266,11035,2,2
Partitions scanned,,267,17158,1,1
Partitions scanned,,268,22547,2,2
Partitions scanned,,269,24862,2,2
Partitions scanned,,270,1613,1,1
Partitions scanned,,271,22212,2,2
Partitions scanned,,272,10476,2,2
Partitions scanned,,273,16426,1,1
Partitions scanned,,274,18147,2,2
Partitions scanned,,275,10987,1,1
Partitions scanned,,276,24072,2,2
Partitions scanned,,277,22411,2,2
Partitions scanned,,278,12383,2,2
Partitions scanned,,279,26678,1,1
Partitions scanned,,280,22115,2,2
Partitions scanned,,281,14308,2,2
Partitions scanned,,282,16948,1,1
Partitions scanned,,283,7358,2,2
Partitions scanned,,284,10889,1,1
Partitions scanned,,285,14320,2,2
Partitions scanned,,286,18578,1,1
Partitions scanned,,287,5642,2,2
Partitions scanned,,288,20541,2,2
Partitions scanned,,289,18997,2,2
Partitions scanned,,290,4580,2,2
Partitions scanned,,291,2175,2,2
Partitions scanned,,292,5131,1,1
Partitions scanned,,293,8786,2,2
Partitions scanned,,294,10125,1,1
Partitions scanned,,295,20508,2,2
Partitions scanned,,296,30016,1,1
Partitions scanned,,297,25446,2,2
Partitions scanned,,298,26404,2,2
Partitions scanned,,299,23622,2,2
Partitions scanned,,300,17646,2,2
Partitions scanned,,301,13286,2,2
Partitions scanned,,302,3169,2,2
Partitions scanned,,303,15651,1,1
Partitions scanned,,304,28064,2,2
Partitions scanned,,305,69,2,2
Partitions scanned,,306,2966,1,1
Partitions scanned,,307,18910,2,2
Partitions scanned,,308,29938,2,2
Partitions scanned,,309,21994,2,2
Partitions scanned,,310,8398,2,2
Partitions scanned,,311,27639,2,2
Partitions scanned,,312,18329,2,2
Partitions scanned,,313,22365,2,2
Partitions scanned,,314,8222,2,2
Partitions scanned,,315,16732,2,2
Partitions scanned,,316,15125,1,1
Partitions scanned,,317,24813,2,2
Partitions scanned,,318,7581,2,2
Partitions scanned,,319,9358,1,1
Partitions scanned,,320,2173,1,1
Partitions scanned,,321,12853,1,1
Partitions scanned,,322,20537,1,1
Partitions scanned,,323,28816,2,2
Partitions scanned,,324,27450,2,2
Partitions scanned,,325,8106,2,2
Partitions scanned,,326,24292,2,2
Partitions scanned,,327,11318,2,2
Partitions scanned,,328,6900,1,1
Partitions scanned,,329,13054,2,2
Partitions scanned,,330,62,2,2
Partitions scanned,,331,1304,2,2
Partitions scanned,,332,27351,2,2
Partitions scanned,,333,124,2,2
Partitions scanned,,334,25424,2,2
Partitions scanned,,335,12542,2,2
Partitions scanned,,336,24475,2,2
Partitions scanned,,337,26491,2,2
Partitions scanned,,338,29729,2,2
Partitions scanned,,339,13744,2,2
Partitions scanned,,340,11307,2,2
Partitions scanned,,341,19344,1,1
Partitions scanned,,342,8551,2,2
Partitions scanned,,343,14448,2,2
Partitions scanned,,344,8869,1,1
Partitions scanned,,345,22862,2,2
Partitions scanned,,346,16802,1,1
Partitions scanned,,347,2004,2,2
Partitions scanned,,348,26076,2,2
Partitions scanned,,349,13832,2,2
Partitions scanned,,350,19245,1,1
Partitions scanned,,351,21774,1,1
Partitions scanned,,352,27649,2,2
Partitions scanned,,353,5834,1,1
Partitions scanned,,354,13380,2,2
Partitions scanned,,355,12976,2,2
Partitions scanned,,356,1967,2,2
Partitions scanned,,357,15384,1,1
Partitions scanned,,358,3248,2,2
Partitions scanned,,359,27419,2,2
Partitions scanned,,360,29888,1,1
Partitions scanned,,361,13580,2,2
Partitions scanned,,362,15332,2,2
Partitions scanned,,363,29229,1,1
Partitions scanned,,364,27049,1,1
Partitions scanned,,365,16149,2,2
Partitions scanned,,366,18756,2,2
Partitions scanned,,367,10738,1,1
Partitions scanned,,368,15526,2,2
Partitions scanned,,369,28936,2,2
Partitions scanned,,370,28733,2,2
Partitions scanned,,371,7521,2,2
Partitions scanned,,372,18260,1,1
Partitions scanned,,373,25793,1,1
Partitions scanned,,374,15135,1,1
Partitions scanned,,375,10814,1,1
Partitions scanned,,376,29090,2,2
Partitions scanned,,377,5382,1,1
Partitions scanned,,378,25870,2,2
Partitions scanned,,379,23446,1,1
Partitions scanned,,380,8965,2,2
Partitions scanned,,381,30048,1,1
