Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary
Time,s,1,0.10087340000000003,0.10206100000000003,0.10131869999999994,0.10111669999999999
Time,s,2,0.011994299999999996,0.012213600000000002,0.012230400000000008,0.011672400000000005
Time,s,3,0.06547030000000002,0.0666438,0.0669053,0.06589140000000002
Time,s,4,0.07795890000000001,0.0792417,0.08021240000000002,0.0780782
Time,s,5,0.026729200000000005,0.026319,0.027032399999999974,0.026238200000000003
Time,s,6,0.024313999999999992,0.023975000000000003,0.024617600000000014,0.024906099999999983
Time,s,7,0.006798499999999998,0.006805000000000001,0.007002800000000001,0.006681
Time,s,8,0.09073809999999996,0.0921392,0.09268509999999999,0.05327530000000001
Time,s,9,0.09772009999999995,0.09801350000000002,0.09859670000000001,0.097276
Time,s,10,0.13764639999999997,0.13757200000000006,0.13938889999999998,0.13696830000000002
Time,s,11,0.003749900000000001,0.0037373999999999997,0.0037485000000000014,0.0036691000000000007
Time,s,12,0.05927039999999995,0.059374599999999986,0.058890500000000026,0.05880519999999998
Time,s,13,0.2303694,0.2287922999999999,0.23096719999999993,0.22768490000000002
Time,s,14,0.04955990000000002,0.05018509999999996,0.050017499999999986,0.049642099999999995
Time,s,15,0.0408217,0.040563400000000006,0.04109850000000001,0.040085299999999977
Time,s,16,0.054291800000000015,0.0546017,0.05550000000000001,0.053592200000000006
Time,s,17,0.07716090000000002,0.07937299999999999,0.07983069999999998,0.0773291
Time,s,18,0.19196339999999992,0.1925395,0.19376929999999998,0.19090690000000005
Time,s,19,0.0982806,0.09948699999999999,0.098449,0.023052200000000002
Time,s,20,0.0544006,0.05521630000000002,0.05503409999999999,0.0540106
Time,s,21,0.0051551,0.005073599999999999,0.0051424999999999995,0.005047799999999999
Time,s,22,0.04459879999999997,0.04435449999999998,0.04480300000000002,0.04373489999999996
